测点编号|监测时间|温度(℃)
T-E-1|2017-05-18 01:55:23|23.54
T-E-1|2017-05-18 01:55:35|23.54
T-E-1|2017-05-18 01:55:48|21.54
T-E-1|2017-05-18 01:56:00|23.55
T-E-1|2017-05-18 01:56:13|20.55
T-E-1|2017-05-18 01:56:25|22.55
T-E-1|2017-05-18 01:56:38|20.55
T-E-1|2017-05-18 01:56:51|20.55
T-E-1|2017-05-18 01:57:03|22.55
T-E-1|2017-05-18 01:57:16|23.55
T-E-1|2017-05-18 01:57:28|20.55
T-E-1|2017-05-18 01:57:41|20.55
T-E-1|2017-05-18 01:57:53|22.55
T-E-1|2017-05-18 01:58:06|20.56
T-E-1|2017-05-18 01:58:19|22.56
T-E-1|2017-05-18 01:58:31|22.56
T-E-1|2017-05-18 01:58:44|22.56
T-E-1|2017-05-18 01:58:56|20.56
T-E-1|2017-05-18 01:59:09|21.56
T-E-1|2017-05-18 01:59:21|22.56
T-E-1|2017-05-18 01:59:34|23.56
T-E-1|2017-05-18 01:59:47|21.56
T-E-1|2017-05-18 01:59:59|21.56
T-E-1|2017-05-18 02:00:14|21.57
T-E-1|2017-05-18 02:00:26|23.57
T-E-1|2017-05-18 02:00:39|21.57
T-E-1|2017-05-18 02:00:51|23.57
T-E-1|2017-05-18 02:01:04|23.57
T-E-1|2017-05-18 02:01:17|20.57
T-E-1|2017-05-18 02:01:29|20.57
T-E-1|2017-05-18 02:01:42|22.57
T-E-1|2017-05-18 02:01:54|22.57
T-E-1|2017-05-18 02:02:07|22.58
T-E-1|2017-05-18 02:02:19|23.58
T-E-1|2017-05-18 02:02:32|22.58
T-E-1|2017-05-18 02:02:45|23.58
T-E-1|2017-05-18 02:02:57|22.58
T-E-1|2017-05-18 02:03:10|22.58
T-E-1|2017-05-18 02:03:22|23.58
T-E-1|2017-05-18 02:03:35|23.58
T-E-1|2017-05-18 02:03:47|22.58
T-E-1|2017-05-18 02:04:00|23.59
T-E-1|2017-05-18 02:04:13|20.59
T-E-1|2017-05-18 02:04:25|22.59
T-E-1|2017-05-18 02:04:38|23.59
T-E-1|2017-05-18 02:04:50|23.59
T-E-1|2017-05-18 02:05:03|20.59
T-E-1|2017-05-18 02:05:15|21.59
T-E-1|2017-05-18 02:05:28|22.59
T-E-1|2017-05-18 02:05:40|20.59
T-E-1|2017-05-18 02:05:53|20.59
T-E-1|2017-05-18 02:06:05|20.6
T-E-1|2017-05-18 02:06:18|21.6
T-E-1|2017-05-18 02:06:31|21.6
T-E-1|2017-05-18 02:06:43|22.6
T-E-1|2017-05-18 02:06:56|20.6
T-E-1|2017-05-18 02:07:08|22.61
T-E-1|2017-05-18 02:07:21|23.61
T-E-1|2017-05-18 02:07:33|22.61
T-E-1|2017-05-18 02:07:46|22.61
T-E-1|2017-05-18 02:07:59|22.61
T-E-1|2017-05-18 02:08:11|23.61
T-E-1|2017-05-18 02:08:24|21.61
T-E-1|2017-05-18 02:08:36|21.61
T-E-1|2017-05-18 02:08:49|22.61
T-E-1|2017-05-18 02:09:01|23.62
T-E-1|2017-05-18 02:09:14|20.62
T-E-1|2017-05-18 02:09:27|21.62
T-E-1|2017-05-18 02:09:39|22.62
T-E-1|2017-05-18 02:09:52|23.62
T-E-1|2017-05-18 02:10:04|23.63
T-E-1|2017-05-18 02:10:17|20.63
T-E-1|2017-05-18 02:10:30|23.63
T-E-1|2017-05-18 02:10:42|22.63
T-E-1|2017-05-18 02:10:55|22.63
T-E-1|2017-05-18 02:11:07|23.63
T-E-1|2017-05-18 02:11:20|21.63
T-E-1|2017-05-18 02:11:33|23.63
T-E-1|2017-05-18 02:11:45|20.63
T-E-1|2017-05-18 02:11:58|21.63
T-E-1|2017-05-18 02:12:11|21.64
T-E-1|2017-05-18 02:12:23|20.64
T-E-1|2017-05-18 02:12:36|21.64
T-E-1|2017-05-18 02:12:48|22.64
T-E-1|2017-05-18 02:13:01|21.65
T-E-1|2017-05-18 02:13:14|21.65
T-E-1|2017-05-18 02:13:26|21.65
T-E-1|2017-05-18 02:13:39|21.65
T-E-1|2017-05-18 02:13:51|22.65
T-E-1|2017-05-18 02:14:04|21.66
T-E-1|2017-05-18 02:14:17|23.66
T-E-1|2017-05-18 02:14:29|20.66
T-E-1|2017-05-18 02:14:42|21.66
T-E-1|2017-05-18 02:14:54|21.66
T-E-1|2017-05-18 02:15:07|21.66
T-E-1|2017-05-18 02:15:20|22.66
T-E-1|2017-05-18 02:15:32|21.66
T-E-1|2017-05-18 02:15:45|22.66
T-E-1|2017-05-18 02:15:57|21.66
T-E-1|2017-05-18 02:16:10|22.67
T-E-1|2017-05-18 02:16:23|22.67
T-E-1|2017-05-18 02:16:35|20.67
T-E-1|2017-05-18 02:16:48|21.67
T-E-1|2017-05-18 02:17:00|21.68
T-E-1|2017-05-18 02:17:13|21.68
T-E-1|2017-05-18 02:17:26|20.68
T-E-1|2017-05-18 02:17:38|23.68
T-E-1|2017-05-18 02:17:51|23.68
T-E-1|2017-05-18 02:18:04|20.69
T-E-1|2017-05-18 02:18:16|21.69
T-E-1|2017-05-18 02:18:29|20.69
T-E-1|2017-05-18 02:18:41|20.69
T-E-1|2017-05-18 02:18:54|22.69
T-E-1|2017-05-18 02:19:07|22.69
T-E-1|2017-05-18 02:19:19|21.69
T-E-1|2017-05-18 02:19:32|20.69
T-E-1|2017-05-18 02:19:45|20.69
T-E-1|2017-05-18 02:19:57|23.69
T-E-1|2017-05-18 02:20:10|23.7
T-E-1|2017-05-18 02:20:23|22.7
T-E-1|2017-05-18 02:20:35|21.7
T-E-1|2017-05-18 02:20:48|22.7
T-E-1|2017-05-18 02:21:00|21.71
T-E-1|2017-05-18 02:21:13|22.71
T-E-1|2017-05-18 02:21:26|21.71
T-E-1|2017-05-18 02:21:38|20.71
T-E-1|2017-05-18 02:21:51|23.71
T-E-1|2017-05-18 02:22:04|23.72
T-E-1|2017-05-18 02:22:16|22.72
T-E-1|2017-05-18 02:22:29|20.72
T-E-1|2017-05-18 02:22:42|22.72
T-E-1|2017-05-18 02:22:54|20.72
T-E-1|2017-05-18 02:23:07|20.73
T-E-1|2017-05-18 02:23:20|23.73
T-E-1|2017-05-18 02:23:32|21.73
T-E-1|2017-05-18 02:23:45|21.73
T-E-1|2017-05-18 02:23:58|20.73
T-E-1|2017-05-18 02:24:10|20.74
T-E-1|2017-05-18 02:24:23|20.74
T-E-1|2017-05-18 02:24:35|22.74
T-E-1|2017-05-18 02:24:48|23.74
T-E-1|2017-05-18 02:25:01|23.75
T-E-1|2017-05-18 02:25:13|23.75
T-E-1|2017-05-18 02:25:26|21.75
T-E-1|2017-05-18 02:25:39|21.75
T-E-1|2017-05-18 02:25:51|20.75
T-E-1|2017-05-18 02:26:04|21.76
T-E-1|2017-05-18 02:26:17|20.76
T-E-1|2017-05-18 02:26:29|22.76
T-E-1|2017-05-18 02:26:42|20.76
T-E-1|2017-05-18 02:26:55|23.76
T-E-1|2017-05-18 02:27:07|20.77
T-E-1|2017-05-18 02:27:20|23.77
T-E-1|2017-05-18 02:27:33|22.77
T-E-1|2017-05-18 02:27:45|22.77
T-E-1|2017-05-18 02:27:58|21.77
T-E-1|2017-05-18 02:28:11|20.78
T-E-1|2017-05-18 02:28:23|22.78
T-E-1|2017-05-18 02:28:36|20.78
T-E-1|2017-05-18 02:28:49|20.78
T-E-1|2017-05-18 02:29:01|22.79
T-E-1|2017-05-18 02:29:14|21.79
T-E-1|2017-05-18 02:29:27|21.79
T-E-1|2017-05-18 02:29:39|22.79
T-E-1|2017-05-18 02:29:52|21.79
T-E-1|2017-05-18 02:30:05|20.8
T-E-1|2017-05-18 02:30:17|21.8
T-E-1|2017-05-18 02:30:30|23.8
T-E-1|2017-05-18 02:30:43|23.8
T-E-1|2017-05-18 02:30:56|23.8
T-E-1|2017-05-18 02:31:08|22.81
T-E-1|2017-05-18 02:31:21|20.81
T-E-1|2017-05-18 02:31:34|21.81
T-E-1|2017-05-18 02:31:46|23.81
T-E-1|2017-05-18 02:31:59|22.81
T-E-1|2017-05-18 02:32:12|20.82
T-E-1|2017-05-18 02:32:24|23.82
T-E-1|2017-05-18 02:32:37|22.82
T-E-1|2017-05-18 02:32:50|23.82
T-E-1|2017-05-18 02:33:02|22.83
T-E-1|2017-05-18 02:33:15|20.83
T-E-1|2017-05-18 02:33:28|23.83
T-E-1|2017-05-18 02:33:41|20.83
T-E-1|2017-05-18 02:33:53|22.83
T-E-1|2017-05-18 02:34:06|20.84
T-E-1|2017-05-18 02:34:19|22.84
T-E-1|2017-05-18 02:34:31|20.84
T-E-1|2017-05-18 02:34:44|22.84
T-E-1|2017-05-18 02:34:57|20.84
T-E-1|2017-05-18 02:35:10|21.85
T-E-1|2017-05-18 02:35:22|23.85
T-E-1|2017-05-18 02:35:35|21.85
T-E-1|2017-05-18 02:35:48|20.85
T-E-1|2017-05-18 02:36:00|23.86
T-E-1|2017-05-18 02:36:13|22.86
T-E-1|2017-05-18 02:36:26|23.86
T-E-1|2017-05-18 02:36:38|20.86
T-E-1|2017-05-18 02:36:51|22.86
T-E-1|2017-05-18 02:37:04|20.87
T-E-1|2017-05-18 02:37:16|20.87
T-E-1|2017-05-18 02:37:29|22.87
T-E-1|2017-05-18 02:37:42|20.87
T-E-1|2017-05-18 02:37:54|22.87
T-E-1|2017-05-18 02:38:07|20.88
T-E-1|2017-05-18 02:38:20|21.88
T-E-1|2017-05-18 02:38:33|23.88
T-E-1|2017-05-18 02:38:45|21.88
T-E-1|2017-05-18 02:38:58|20.88
T-E-1|2017-05-18 02:39:11|22.89
T-E-1|2017-05-18 02:39:23|21.89
T-E-1|2017-05-18 02:39:36|22.89
T-E-1|2017-05-18 02:39:49|23.89
T-E-1|2017-05-18 02:40:01|23.9
T-E-1|2017-05-18 02:40:14|20.9
T-E-1|2017-05-18 02:40:27|21.9
T-E-1|2017-05-18 02:40:40|23.9
T-E-1|2017-05-18 02:40:52|20.9
T-E-1|2017-05-18 02:41:05|22.91
T-E-1|2017-05-18 02:41:18|20.91
T-E-1|2017-05-18 02:41:30|22.91
T-E-1|2017-05-18 02:41:43|21.91
T-E-1|2017-05-18 02:41:56|23.91
T-E-1|2017-05-18 02:42:08|21.93
T-E-1|2017-05-18 02:42:21|21.93
T-E-1|2017-05-18 02:42:34|21.93
T-E-1|2017-05-18 02:42:47|22.93
T-E-1|2017-05-18 02:42:59|20.93
T-E-1|2017-05-18 02:43:12|21.94
T-E-1|2017-05-18 02:43:25|20.94
T-E-1|2017-05-18 02:43:38|20.94
T-E-1|2017-05-18 02:43:50|22.94
T-E-1|2017-05-18 02:44:03|23.95
T-E-1|2017-05-18 02:44:16|20.95
T-E-1|2017-05-18 02:44:29|22.95
T-E-1|2017-05-18 02:44:41|22.95
T-E-1|2017-05-18 02:44:54|21.95
T-E-1|2017-05-18 02:45:07|20.96
T-E-1|2017-05-18 02:45:19|20.96
T-E-1|2017-05-18 02:45:32|20.96
T-E-1|2017-05-18 02:45:45|21.96
T-E-1|2017-05-18 02:45:58|20.96
T-E-1|2017-05-18 02:46:10|22.97
T-E-1|2017-05-18 02:46:23|23.97
T-E-1|2017-05-18 02:46:36|20.97
T-E-1|2017-05-18 02:46:49|21.97
T-E-1|2017-05-18 02:47:01|22.99
T-E-1|2017-05-18 02:47:14|20.99
T-E-1|2017-05-18 02:47:27|20.99
T-E-1|2017-05-18 02:47:40|20.99
T-E-1|2017-05-18 02:47:52|21.99
T-E-1|2017-05-18 02:48:05|24
T-E-1|2017-05-18 02:48:18|23
T-E-1|2017-05-18 02:48:31|24
T-E-1|2017-05-18 02:48:44|23
T-E-1|2017-05-18 02:48:56|24
T-E-1|2017-05-18 02:49:09|21.01
T-E-1|2017-05-18 02:49:22|21.01
T-E-1|2017-05-18 02:49:35|22.01
T-E-1|2017-05-18 02:49:47|22.01
T-E-1|2017-05-18 02:50:00|22.03
T-E-1|2017-05-18 02:50:13|21.03
T-E-1|2017-05-18 02:50:26|24.03
T-E-1|2017-05-18 02:50:38|22.03
T-E-1|2017-05-18 02:50:51|23.03
T-E-1|2017-05-18 02:51:04|24.04
T-E-1|2017-05-18 02:51:17|22.04
T-E-1|2017-05-18 02:51:29|24.04
T-E-1|2017-05-18 02:51:42|24.04
T-E-1|2017-05-18 02:51:55|21.04
T-E-1|2017-05-18 02:52:08|24.05
T-E-1|2017-05-18 02:52:21|23.05
T-E-1|2017-05-18 02:52:33|24.05
T-E-1|2017-05-18 02:52:46|21.05
T-E-1|2017-05-18 02:52:59|22.05
T-E-1|2017-05-18 02:53:12|22.06
T-E-1|2017-05-18 02:53:24|23.06
T-E-1|2017-05-18 02:53:37|22.06
T-E-1|2017-05-18 02:53:50|24.06
T-E-1|2017-05-18 02:54:03|23.08
T-E-1|2017-05-18 02:54:15|23.08
T-E-1|2017-05-18 02:54:28|23.08
T-E-1|2017-05-18 02:54:41|22.08
T-E-1|2017-05-18 02:54:54|21.08
T-E-1|2017-05-18 02:55:07|24.09
T-E-1|2017-05-18 02:55:19|22.09
T-E-1|2017-05-18 02:55:32|23.09
T-E-1|2017-05-18 02:55:45|22.09
T-E-1|2017-05-18 02:55:58|22.09
T-E-1|2017-05-18 02:56:11|23.11
T-E-1|2017-05-18 02:56:24|21.11
T-E-1|2017-05-18 02:56:36|24.11
T-E-1|2017-05-18 02:56:49|21.11
T-E-1|2017-05-18 02:57:02|21.12
T-E-1|2017-05-18 02:57:15|21.12
T-E-1|2017-05-18 02:57:27|22.12
T-E-1|2017-05-18 02:57:40|23.12
T-E-1|2017-05-18 02:57:53|23.12
T-E-1|2017-05-18 02:58:06|23.13
T-E-1|2017-05-18 02:58:19|24.13
T-E-1|2017-05-18 02:58:31|24.13
T-E-1|2017-05-18 02:58:44|23.13
T-E-1|2017-05-18 02:58:57|23.13
T-E-1|2017-05-18 02:59:10|24.15
T-E-1|2017-05-18 02:59:22|24.15
T-E-1|2017-05-18 02:59:35|23.15
T-E-1|2017-05-18 02:59:48|23.15
T-E-1|2017-05-18 03:00:02|24.16
T-E-1|2017-05-18 03:00:15|22.16
T-E-1|2017-05-18 03:00:28|22.16
T-E-1|2017-05-18 03:00:41|23.16
T-E-1|2017-05-18 03:00:54|21.16
T-E-1|2017-05-18 03:01:06|24.18
T-E-1|2017-05-18 03:01:19|22.18
T-E-1|2017-05-18 03:01:32|21.18
T-E-1|2017-05-18 03:01:45|23.18
T-E-1|2017-05-18 03:01:58|22.18
T-E-1|2017-05-18 03:02:11|22.19
T-E-1|2017-05-18 03:02:23|22.19
T-E-1|2017-05-18 03:02:36|21.19
T-E-1|2017-05-18 03:02:49|21.19
T-E-1|2017-05-18 03:03:02|24.2
T-E-1|2017-05-18 03:03:14|21.2
T-E-1|2017-05-18 03:03:27|24.2
T-E-1|2017-05-18 03:03:40|22.2
T-E-1|2017-05-18 03:03:53|23.2
T-E-1|2017-05-18 03:04:06|22.22
T-E-1|2017-05-18 03:04:18|23.22
T-E-1|2017-05-18 03:04:31|23.22
T-E-1|2017-05-18 03:04:44|21.22
T-E-1|2017-05-18 03:04:57|21.22
T-E-1|2017-05-18 03:05:10|24.23
T-E-1|2017-05-18 03:05:23|22.23
T-E-1|2017-05-18 03:05:36|23.23
T-E-1|2017-05-18 03:05:48|24.23
T-E-1|2017-05-18 03:06:01|21.25
T-E-1|2017-05-18 03:06:14|21.25
T-E-1|2017-05-18 03:06:27|21.25
T-E-1|2017-05-18 03:06:40|24.25
T-E-1|2017-05-18 03:06:52|24.25
T-E-1|2017-05-18 03:07:05|21.26
T-E-1|2017-05-18 03:07:18|24.26
T-E-1|2017-05-18 03:07:31|23.26
T-E-1|2017-05-18 03:07:44|23.26
T-E-1|2017-05-18 03:07:56|22.26
T-E-1|2017-05-18 03:08:09|24.28
T-E-1|2017-05-18 03:08:22|24.28
T-E-1|2017-05-18 03:08:35|24.28
T-E-1|2017-05-18 03:08:48|23.28
T-E-1|2017-05-18 03:09:01|22.3
T-E-1|2017-05-18 03:09:13|21.3
T-E-1|2017-05-18 03:09:26|23.3
T-E-1|2017-05-18 03:09:39|21.3
T-E-1|2017-05-18 03:09:52|22.3
T-E-1|2017-05-18 03:10:05|21.31
T-E-1|2017-05-18 03:10:17|23.31
T-E-1|2017-05-18 03:10:30|22.31
T-E-1|2017-05-18 03:10:43|24.31
T-E-1|2017-05-18 03:10:56|23.31
T-E-1|2017-05-18 03:11:09|22.33
T-E-1|2017-05-18 03:11:22|22.33
T-E-1|2017-05-18 03:11:34|24.33
T-E-1|2017-05-18 03:11:47|23.33
T-E-1|2017-05-18 03:12:00|23.34
T-E-1|2017-05-18 03:12:13|22.34
T-E-1|2017-05-18 03:12:26|24.34
T-E-1|2017-05-18 03:12:38|23.34
T-E-1|2017-05-18 03:12:51|24.34
T-E-1|2017-05-18 03:13:04|24.36
T-E-1|2017-05-18 03:13:17|21.36
T-E-1|2017-05-18 03:13:30|24.36
T-E-1|2017-05-18 03:13:43|23.36
T-E-1|2017-05-18 03:13:55|22.36
T-E-1|2017-05-18 03:14:08|22.37
T-E-1|2017-05-18 03:14:21|24.37
T-E-1|2017-05-18 03:14:34|24.37
T-E-1|2017-05-18 03:14:47|24.37
T-E-1|2017-05-18 03:14:59|22.37
T-E-1|2017-05-18 03:15:12|23.39
T-E-1|2017-05-18 03:15:25|22.39
T-E-1|2017-05-18 03:15:38|21.39
T-E-1|2017-05-18 03:15:51|24.39
T-E-1|2017-05-18 03:16:04|21.41
T-E-1|2017-05-18 03:16:16|21.41
T-E-1|2017-05-18 03:16:29|21.41
T-E-1|2017-05-18 03:16:42|24.41
T-E-1|2017-05-18 03:16:55|23.41
T-E-1|2017-05-18 03:17:08|22.42
T-E-1|2017-05-18 03:17:20|21.42
T-E-1|2017-05-18 03:17:33|22.42
T-E-1|2017-05-18 03:17:46|24.42
T-E-1|2017-05-18 03:17:59|22.42
T-E-1|2017-05-18 03:18:12|21.44
T-E-1|2017-05-18 03:18:25|22.44
T-E-1|2017-05-18 03:18:38|24.44
T-E-1|2017-05-18 03:18:50|24.44
T-E-1|2017-05-18 03:19:03|24.46
T-E-1|2017-05-18 03:19:16|22.46
T-E-1|2017-05-18 03:19:29|24.46
T-E-1|2017-05-18 03:19:42|23.46
T-E-1|2017-05-18 03:19:55|24.46
T-E-1|2017-05-18 03:20:07|23.47
T-E-1|2017-05-18 03:20:20|21.47
T-E-1|2017-05-18 03:20:33|23.47
T-E-1|2017-05-18 03:20:46|21.47
T-E-1|2017-05-18 03:20:59|23.47
T-E-1|2017-05-18 03:21:12|22.49
T-E-1|2017-05-18 03:21:25|22.49
T-E-1|2017-05-18 03:21:38|24.49
T-E-1|2017-05-18 03:21:50|23.49
T-E-1|2017-05-18 03:22:03|21.51
T-E-1|2017-05-18 03:22:16|21.51
T-E-1|2017-05-18 03:22:29|21.51
T-E-1|2017-05-18 03:22:42|22.51
T-E-1|2017-05-18 03:22:55|24.51
T-E-1|2017-05-18 03:23:08|22.52
T-E-1|2017-05-18 03:23:21|23.52
T-E-1|2017-05-18 03:23:34|23.52
T-E-1|2017-05-18 03:23:46|24.52
T-E-1|2017-05-18 03:23:59|22.52
T-E-1|2017-05-18 03:24:12|24.54
T-E-1|2017-05-18 03:24:25|21.54
T-E-1|2017-05-18 03:24:38|21.54
T-E-1|2017-05-18 03:24:51|21.54
T-E-1|2017-05-18 03:25:04|22.56
T-E-1|2017-05-18 03:25:17|22.56
T-E-1|2017-05-18 03:25:30|24.56
T-E-1|2017-05-18 03:25:42|22.56
T-E-1|2017-05-18 03:25:55|24.56
T-E-1|2017-05-18 03:26:08|21.57
T-E-1|2017-05-18 03:26:21|22.57
T-E-1|2017-05-18 03:26:34|24.57
T-E-1|2017-05-18 03:26:47|21.57
T-E-1|2017-05-18 03:27:00|22.59
T-E-1|2017-05-18 03:27:13|24.59
T-E-1|2017-05-18 03:27:26|24.59
T-E-1|2017-05-18 03:27:39|23.59
T-E-1|2017-05-18 03:27:51|22.59
T-E-1|2017-05-18 03:28:04|24.61
T-E-1|2017-05-18 03:28:17|23.61
T-E-1|2017-05-18 03:28:30|23.61
T-E-1|2017-05-18 03:28:43|24.61
T-E-1|2017-05-18 03:28:56|21.61
T-E-1|2017-05-18 03:29:09|21.63
T-E-1|2017-05-18 03:29:22|24.63
T-E-1|2017-05-18 03:29:35|24.63
T-E-1|2017-05-18 03:29:48|24.63
T-E-1|2017-05-18 03:30:00|21.64
T-E-1|2017-05-18 03:30:13|22.64
T-E-1|2017-05-18 03:30:26|23.64
T-E-1|2017-05-18 03:30:39|24.64
T-E-1|2017-05-18 03:30:52|21.64
T-E-1|2017-05-18 03:31:05|22.66
T-E-1|2017-05-18 03:31:18|24.66
T-E-1|2017-05-18 03:31:31|21.66
T-E-1|2017-05-18 03:31:44|24.66
T-E-1|2017-05-18 03:31:57|21.66
T-E-1|2017-05-18 03:32:09|22.68
T-E-1|2017-05-18 03:32:22|22.68
T-E-1|2017-05-18 03:32:35|23.68
T-E-1|2017-05-18 03:32:48|23.68
T-E-1|2017-05-18 03:33:01|21.7
T-E-1|2017-05-18 03:33:14|21.7
T-E-1|2017-05-18 03:33:27|23.7
T-E-1|2017-05-18 03:33:40|24.7
T-E-1|2017-05-18 03:33:53|24.7
T-E-1|2017-05-18 03:34:06|23.72
T-E-1|2017-05-18 03:34:19|21.72
T-E-1|2017-05-18 03:34:31|21.72
T-E-1|2017-05-18 03:34:44|22.72
T-E-1|2017-05-18 03:34:57|23.72
T-E-1|2017-05-18 03:35:10|22.74
T-E-1|2017-05-18 03:35:23|21.74
T-E-1|2017-05-18 03:35:36|21.74
T-E-1|2017-05-18 03:35:49|21.74
T-E-1|2017-05-18 03:36:02|24.75
T-E-1|2017-05-18 03:36:15|22.75
T-E-1|2017-05-18 03:36:28|21.75
T-E-1|2017-05-18 03:36:41|21.75
T-E-1|2017-05-18 03:36:54|24.75
T-E-1|2017-05-18 03:37:07|24.77
T-E-1|2017-05-18 03:37:20|24.77
T-E-1|2017-05-18 03:37:33|21.77
T-E-1|2017-05-18 03:37:46|21.77
T-E-1|2017-05-18 03:37:59|22.77
T-E-1|2017-05-18 03:38:11|21.79
T-E-1|2017-05-18 03:38:24|21.79
T-E-1|2017-05-18 03:38:37|21.79
T-E-1|2017-05-18 03:38:50|21.79
T-E-1|2017-05-18 03:39:03|22.81
T-E-1|2017-05-18 03:39:16|22.81
T-E-1|2017-05-18 03:39:29|21.81
T-E-1|2017-05-18 03:39:42|21.81
T-E-1|2017-05-18 03:39:55|22.81
T-E-1|2017-05-18 03:40:08|22.83
T-E-1|2017-05-18 03:40:21|22.83
T-E-1|2017-05-18 03:40:34|21.83
T-E-1|2017-05-18 03:40:47|24.83
T-E-1|2017-05-18 03:41:00|24.85
T-E-1|2017-05-18 03:41:13|21.85
T-E-1|2017-05-18 03:41:26|24.85
T-E-1|2017-05-18 03:41:39|23.85
T-E-1|2017-05-18 03:41:52|22.85
T-E-1|2017-05-18 03:42:05|22.87
T-E-1|2017-05-18 03:42:18|21.87
T-E-1|2017-05-18 03:42:30|21.87
T-E-1|2017-05-18 03:42:43|21.87
T-E-1|2017-05-18 03:42:56|21.87
T-E-1|2017-05-18 03:43:09|24.89
T-E-1|2017-05-18 03:43:22|22.89
T-E-1|2017-05-18 03:43:35|21.89
T-E-1|2017-05-18 03:43:48|21.89
T-E-1|2017-05-18 03:44:01|21.91
T-E-1|2017-05-18 03:44:14|21.91
T-E-1|2017-05-18 03:44:27|21.91
T-E-1|2017-05-18 03:44:40|21.91
T-E-1|2017-05-18 03:44:53|22.91
T-E-1|2017-05-18 03:45:06|22.92
T-E-1|2017-05-18 03:45:19|21.92
T-E-1|2017-05-18 03:45:32|22.92
T-E-1|2017-05-18 03:45:45|24.92
T-E-1|2017-05-18 03:45:58|23.92
T-E-1|2017-05-18 03:46:11|22.94
T-E-1|2017-05-18 03:46:24|23.94
T-E-1|2017-05-18 03:46:36|23.94
T-E-1|2017-05-18 03:46:49|23.94
T-E-1|2017-05-18 03:47:02|24.96
T-E-1|2017-05-18 03:47:15|22.96
T-E-1|2017-05-18 03:47:28|21.96
T-E-1|2017-05-18 03:47:41|21.96
T-E-1|2017-05-18 03:47:54|24.96
T-E-1|2017-05-18 03:48:07|24.98
T-E-1|2017-05-18 03:48:20|24.98
T-E-1|2017-05-18 03:48:33|23.98
T-E-1|2017-05-18 03:48:46|23.98
T-E-1|2017-05-18 03:48:59|24.98
T-E-1|2017-05-18 03:49:12|22
T-E-1|2017-05-18 03:49:25|23
T-E-1|2017-05-18 03:49:38|23
T-E-1|2017-05-18 03:49:51|23
T-E-1|2017-05-18 03:50:04|23.02
T-E-1|2017-05-18 03:50:17|22.02
T-E-1|2017-05-18 03:50:30|25.02
T-E-1|2017-05-18 03:50:43|25.02
T-E-1|2017-05-18 03:50:56|23.02
T-E-1|2017-05-18 03:51:09|23.04
T-E-1|2017-05-18 03:51:22|22.04
T-E-1|2017-05-18 03:51:34|25.04
T-E-1|2017-05-18 03:51:47|24.04
T-E-1|2017-05-18 03:52:00|24.06
T-E-1|2017-05-18 03:52:13|22.06
T-E-1|2017-05-18 03:52:26|25.06
T-E-1|2017-05-18 03:52:39|22.06
T-E-1|2017-05-18 03:52:53|25.06
T-E-1|2017-05-18 03:53:06|23.08
T-E-1|2017-05-18 03:53:19|24.08
T-E-1|2017-05-18 03:53:32|23.08
T-E-1|2017-05-18 03:53:45|22.08
T-E-1|2017-05-18 03:53:58|22.08
T-E-1|2017-05-18 03:54:10|22.1
T-E-1|2017-05-18 03:54:23|22.1
T-E-1|2017-05-18 03:54:36|25.1
T-E-1|2017-05-18 03:54:49|24.1
T-E-1|2017-05-18 03:55:02|25.12
T-E-1|2017-05-18 03:55:15|24.12
T-E-1|2017-05-18 03:55:28|25.12
T-E-1|2017-05-18 03:55:41|24.12
T-E-1|2017-05-18 03:55:54|23.12
T-E-1|2017-05-18 03:56:07|25.14
T-E-1|2017-05-18 03:56:20|25.14
T-E-1|2017-05-18 03:56:33|24.14
T-E-1|2017-05-18 03:56:46|23.14
T-E-1|2017-05-18 03:56:59|22.14
T-E-1|2017-05-18 03:57:12|24.16
T-E-1|2017-05-18 03:57:25|25.16
T-E-1|2017-05-18 03:57:38|24.16
T-E-1|2017-05-18 03:57:51|25.16
T-E-1|2017-05-18 03:58:04|24.18
T-E-1|2017-05-18 03:58:17|23.18
T-E-1|2017-05-18 03:58:30|25.18
T-E-1|2017-05-18 03:58:43|24.18
T-E-1|2017-05-18 03:58:56|23.18
T-E-1|2017-05-18 03:59:09|22.21
T-E-1|2017-05-18 03:59:22|25.21
T-E-1|2017-05-18 03:59:35|24.21
T-E-1|2017-05-18 03:59:48|24.21
T-E-1|2017-05-18 04:00:02|23.23
T-E-1|2017-05-18 04:00:16|22.23
T-E-1|2017-05-18 04:00:29|25.23
T-E-1|2017-05-18 04:00:42|23.23
T-E-1|2017-05-18 04:00:55|24.23
T-E-1|2017-05-18 04:01:08|22.25
T-E-1|2017-05-18 04:01:21|24.25
T-E-1|2017-05-18 04:01:34|23.25
T-E-1|2017-05-18 04:01:47|22.25
T-E-1|2017-05-18 04:02:00|24.27
T-E-1|2017-05-18 04:02:13|22.27
T-E-1|2017-05-18 04:02:26|25.27
T-E-1|2017-05-18 04:02:39|23.27
T-E-1|2017-05-18 04:02:52|25.27
T-E-1|2017-05-18 04:03:05|23.29
T-E-1|2017-05-18 04:03:18|23.29
T-E-1|2017-05-18 04:03:31|22.29
T-E-1|2017-05-18 04:03:44|24.29
T-E-1|2017-05-18 04:03:58|25.29
T-E-1|2017-05-18 04:04:11|23.31
T-E-1|2017-05-18 04:04:24|25.31
T-E-1|2017-05-18 04:04:37|22.31
T-E-1|2017-05-18 04:04:50|23.31
